address	type	balance	ratio	fee_ratio	amount	fee_amount	fee_rate	payable	skipped	atphase	desc
KT1J9oKffQXx4h8jLtGr7oTmv1jzZntSPLcE	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1JB6W2QdrHvxfJ2DfAhwKUCxmBXv8cGG7Z	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1JexBbtJfASDCBYpgk7NwFyi7sXafPoZn1	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1JJfBWArnhkoieafSkjtV66rsT5YVAmMmb	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1JMFbCueVuocJ1ihnskV7XDJHHNLAsNNTF	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1JmWHbgbE87ZDJ4DNaV2SdbP2CKLZUam47	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1JPCqbG77rRsVCH1kbpGoJw5Ubskg8cr9V	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1JQbG5mjkoiQM7a5Vz88DXMAzcAuYqDjUA	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1JtbqYFxqM72aLYGnv5qG6i6pGBbf8upEj	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1JTPuPFtepff3dap8K8kuBqVoJwaqu1eYR	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1JujJbVsb4RtNqZ2w6EEKzrAbiCczwcTzz	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1Jw4QQQvBz7XbWcMET55bxa89267GruNKE	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1K4c659WfHfQK8hJ21MR4HWpRm8nAuDNHg	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1K4y4wo5ZbDhJ6J7RznyjyQkggprfatt75	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1K87yDPsg9bYWbrNPEvThNneAZTotW5kL1	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1Kb3y4bS4ZDPb9HhPpcthHgZWJ6BkpaYL8	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1KBmG2QUg3d6ckKpkPacbVNv5nE7Tav1wt	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1KcsT4VTD1u4CaMmo9Fh3ymdGczWmo5eVN	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1Kdu8o1K5NhWXbaJJ1WCmMMZbFoxNGbcky	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1Kgk7DBnxhLivABq6zbyyCh6cCh1pzKZWc	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1KJgm3rf4tqQ1FeQ2ukXkoEhTeSmWXb9VB	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1KLCTybQWUBoVioBKEa7ayAWZ8GeduKmJ6	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1KMpAQEM3xEbUZGCEmieJA8TxJeTszJWtu	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1KnFXdfdcPX7BUkyKXkDabs8kQRbt4JQ7D	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1KTCUpHAa4j6SbKpBXFQdMiZHgRfcB63tm	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1KtRfdsDCqmxyLktAzCZi6jEdoGVaHgYGD	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1KUAMySkYuM8E9fLyWTAwNhr497d9BZwTm	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1KvBTryhccrggT82ipy9v6c3HA54igj8mk	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1Kwd2UpqtpvNMUe53HUqek8V2Ze2B9QYRz	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1KWQAXEwMZBeVe2Kaffr3QQ8qMrLF7EHT8	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1KYM1tqcTBwgqahSi28XJcYq9BVNfE6jBb	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1KZ12wowF3zF6XvcNybU31kBVAb2tbs6YL	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1KZhWipiJqMtKRk9P1xgeHPx4iyTiYBq3k	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1KZi8xk8k5WHS9sjLBSHiK6RJySzcuaXmH	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1LbbnLcXRFWrKDqPCjjsmVmkmbevvGLJYj	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1LinJc9hnbGoBZrhuWAok1yDxqhEMdUPeR	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1LNXArat5DLAAW4mp15U88zzP5EQ7pV8NK	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1LT5gzqMCjM2ySHB1z2E5eQ9qh6auXfZ3G	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1LUve2VVUVoLpYWviLKwVW3wWkhRBsqdGv	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1LuYo8Y9psQc9wDsuEc9QzfBCefg7Pjq9V	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1LxMXu78j9fnCeHQN3GtkWqVVMUYYURbhb	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1LXuXyqX6J8C4aCaREUtfLczr1muMjwKpi	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1Lxvpuy1J2XauWiATzBSAeKe9N9XA9ShJU	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1LXwxJUfxNADbCjRDGuNXkYFDBujEzEKsE	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1M2arinvWaAutTFzphfLP7YZ8NQzrrVTVq	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1M8jD9xMYWj7F1yZ4pJwEKVateqSCEWVEW	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1MCiJYwEMP4aXgXfh73MuwyMhwqzQBEAdM	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1McTG5oX3rR21THTfTd3eMunUsuk2r4hYt	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1MeLywWuZNAXMrKPbcy12uzBq8afqV24Gw	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1MeT6RRSyPFgjkdUycDYUHSmmV8fZXDVRZ	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1MeuAQc5WoYadaBdUGPYo3HRxttR7kJCnT	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1MJifaVRWS7oUhjmqeEfE4H7o9fxCCHD7d	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1MjKzfCiVhaPFELfWKGhPUgoHqxyXuB4Yr	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1Mk4bV3d784pAxJ99C7MDGojdYNhnw72C6	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1MM6RRyKUpvWYJZ1PYgGicynPmff7c6S5w	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1MNNN73EM36JWdJam4arqw3uMJ2ejkpB23	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1MoyNtC4aZtpBvGfhvN4RnXB65md5N7Bo5	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1MPsrrjQCpBo2NVMbWrGT2x4Dv6ui7S81b	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1MWvj4z1rGn6GZpNbRGW8KdyyrSx1mxpVx	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1MxjEJxUU2m1dow38BuAJdA5Mddrf2bPmM	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1MZ4ujxNEZiMMg6YwU8W3LbHGuor4agjMp	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1N1B4MM8wNHJLRqjwv5rBi8dRhhffsXpPM	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1N4gKYNURr2rtVwJ6AcPV2or2275QvECgA	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1N7Hv7TswHz5ybHGhqvibTB6ZUYXa77e5E	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1N9AbB6GyNn8vA9M4hTMU1WydHmgasW24V	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1Nh3gtndSUoYmVQnm9EzNHSWDuiTEk1jSZ	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1NiKxtYSrzsrtfRZ74UCK4J4XMzPWRqyE8	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1NjQS7YGg3KTAoSBhGHZKtm6iRNSjwcvBr	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1NL6kB5zooFNSVKzW13nt1dr2nC3Zse5BA	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1NpES8mSpquveZXWkXMpdi8chVfmLi7k6N	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1NQWquLixbKKg6m4dJ9fDvpyJV46W8gyaW	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1NR2dTQFq7Rfq2CN5dtd9ffAzAL3FfiRoN	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1NRsrKLtaSgqLsnGe9vbVdNEr9VNyDnjgF	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1NRwkh4Gno81Qu55YnEikgY3vs5BtwyC91	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1NurPWuwtAKyjzv7F9jih5Px5jNaMsG1Nn	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1NUzRs4CmW8dxZsoHrfSVRQFLhGDq8mj3M	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1NwRQrH6H62nYqPDVFSZu784kqwyqrc9XX	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1NZBcQf8gDSKqCpapbcw5gpEkzz447MdQ8	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1Nzu8oddYmmr4C3GjVYbbbtQyYLpmmJGJj	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1NZuWMfZbrdiVnJmefJLHJeWc1iXByEkC3	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1P1NiYcX819oPUDmxxUAVtQ2RLgbLvRTps	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1P3hzY6sywMrm9w1SGBnm7AVNXkEuD2nvS	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1PAJ9GEX18jwBVF5c45UGX3eRkixVcwi5s	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1PaWM6EsX669kNk2reJCeHiG2Tzeggmdeg	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1PcF8S2RpLmAPrNNquv42g3ecuN6aJw2KG	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1Pdkn72rSsLKBqmjrtbxTuKVU9R9194gEq	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1PFVqf3cH22ioWV9qc77tZbdRvGiPaFf6W	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1PG78aAF7AZYo4pNj5ASCFmT12yNdrTtEt	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1PGoDGRWAQgRXrYDZkpomDJQKPjd6Vneb5	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1PgQKRSc2yfjGCkDMpVvRcTV6RKHtdXw7v	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1PLiYfEZmvdhucHAhyTvPztyvFitnxXo3i	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1PMg5jy2bMjCqpAXqvGEccfeF78oYtydh6	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1PnzLB3w7pWbaVhpVKArzdAC2fVkCHiYgj	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1PouYbVMvHsr4iVjBMjwhGVuXWxxRHm67j	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1PrkYZd8AiuCz8LAhRG9rZ2ZWoJyqY8aR7	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1Q75fFCyf6YXsJYWayGPSsAbBpshX87FtU	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1QAJRzCWkQXnJwvqYPnpZhzKtzgYsVH8gp	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1Qbei9d9Tq3zEhdtJ2pfm7fp4w9qVPu4Px	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1QctvAYh5r7YowKszbpTmjGng626EhCBji	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1QeWMfVzvW7j2iBD7HQupNSXpFgQi2icCR	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1QfAq22hT6Pg46VLHKLZWwH3sAZUyBzZeF	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1Qg1qc8HD8VKi3qHszkonj6Kd8dzRnJS28	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1QKaoJyQdtTSj7UQtPWio18u5CDwwdxiJW	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1QtqFSuZHcN9oRCDLXxQsMP9tiLbXUvR44	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1QZrcYCgR3rfvGikf9GhiCjzribu8buCGZ	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1R9df3fTxYxELSYzD4GpxKq2W3agmiRQAa	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1R9GRT4PvRrZaXYr75QuSKtKWBA9k5nRvH	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1R9zLpWjMma4DsdtqKEdBdGBgHYkMWPQzg	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1RChNMBYvki1m9GpmDz7mWHZuEbinR26fH	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1REdmXhdXnsEEmhQ6i139yht3nx3wPn6E7	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1Rjhvb79ytumfyadbwwBJYq4qZPUQQxHFK	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1RNadXX2G8zcof9tHBoCMyGbezCpponpBk	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1RpqGAmQrhse1DWHoDhtvEVXtSavxFLW16	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1RQUK4HA4jm6zducg6Rty5c66g9jG6Zfa5	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1RqzZmrZgn2boWWKGPRNcBF2Rz1V61nFje	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1Rrmg6dBvc2q9AhdKRJtHEXeb2SbCucnSy	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1RRNguFBpxZrVcTC1sk7YWXDmM3NGt43ZE	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1RRNLidWhxZ2Zogn5DU8wPbJhLGBeZudsf	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1RRQLaq75yZJCLCsjCd4ASpPa624jyCgb9	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1RSgtEKGFbCxV7mN3fZxihpofqmrv2iRiS	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1RTe1zfbWeu5HzzPYTSNuAH7izLRxie93B	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1RtmSbTHs2kYFAGUnhUs4mta3ZPgumVCAg	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1RvSQKzBc61ichCNsc3yuQDTpA9YzPUsmd	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1RXPDeM7M5uqCwd1C9gNokZyGxdkyQFAFd	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1S3m7a3Cq6Q76Dyw7ueSGTVaR8vTyGgWoV	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1S4Bg9PPeyEKVoQaUpkNJaz24h3NxrPfsA	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1S9VYNVb5Fc33zxtggGEeGtvKGydAYrj2f	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1Sb8rVvkc8K9xWJ1y1pg5LwKQzBLQJr7cG	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1SbAHLs5chEmwFSanmjBq4vVCzqX2xX1cz	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1SnHYWryPqPaXkgdPkpA1yPgLNpBkG5L5v	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1So5pUMHD3a74hGytSWcaSfmQvrQwSFuoZ	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1SP4iXH8X2iV58r8hs4ggUb73rXuVP7bgr	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1SqysruFgiDa7DhiAPQSr96CE6otPjjUQR	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1Ss3PQ8KPrBRitKbyCSoXdXHpmwPgSGexx	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1STD3opcxVkjsmzEivBV9Z4gX91n7NncV4	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1SVtDw6ehfBeUusaL6KR6c9TqDmUNxAj6v	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1SWJuBX5GKVfhumTVasSkUkm6LB1K4rZzS	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1Szrr8EW9JfRUKymwyw5v4cgrFjPgit3PJ	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1TCjxW8MKD1HPcSRNHCA2irnAXUKaBt5jM	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1TE8mHK9CTnnFgMcVKBeHhuahtfXymWws7	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1Tk5BUcKBnPn4YqPfEiHQzzXEWojJHq8T9	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1TNnHndog4fiqLZDsvgeWX7Mtf2UzzH2bv	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1TQ12Hfz8f6xWG4Kv9e2UvBnh9BKsTKWht	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1Ts2wuMGJbvU926GyBzRseroYAaN8FWcfX	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1Tsgk797iZdqTr6zjkHRwYbUn5P8veXra4	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1TvW3K8ao5ZXjrx62hFBnv13HsfcjAYQTg	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1TzfKV9DNyquwmUNiDfGWphCaqB9UDRBQc	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1U4RZNN55wf5crsv4LcV1NtsrSkJqhqzSi	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1U7LQmJgaM7jhc9Ls9tNCuG7gUJnSLwSbF	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1U8hTgE7KW3rHczubVPD3LsgjpBBjFFYzG	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1UaNaqpxm3cUphKyswMHL9N27ggfomRzTb	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1UePqU2bsqXXVLrfx9d5iGAyywHVRCnDWQ	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1Ui4GYeR4hi8nUip13zEQqL51yMNPCKBYu	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1UKWnhMyd78kAUZ99XCqwxCDwisXohcejy	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1ULXFoGXoHNSAnp8rhsXVxTAEXDKREEYgN	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1UqzEU7rFWMknUdhLZt4cDScFXjYfYiJog	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1UuSU5p3qeEQjvnExGHg5NhhEafzfvk4ud	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1UVAFqbTYoYLfp4YeRf4xTAZT6GW8iak7V	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1UWpScc2fQrkbHgXBapL5PyR5rtn3wtdUU	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1UxgxMTdKrQxrVtLLdckViQrg68cuYn2ip	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1V6aj3j24wY7wP7gT9nt9qGLvyaJhSj9WA	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1V7ZSs37vUHCfGdJ9BqZr5wzQ19r8xPQcw	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1V9ddL9cVgaFXZSnvoBbsri4ER1A28dJSW	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1VasVYpBEhGwg3z4CXMvAro4e715Jpcq6T	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1VdsDcZwSw29PmXogzFG8zdcpVGkXA3QEa	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1VfBSNrDsuusNMmLPHcqKgmzFxGuFHnNQk	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1ViN2ZawbAdWjUHupEhLs4dYTfEdhPaGaX	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1VjXks6RDAdPgRTyeeMacqvw57qf6a6geL	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1Vm4k7L8Lnsy2GbkuQwX4XY2eM8qyvrcMd	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1VN6AeWC3qMtzRqeEfejAUaKRdsHSdHN6Q	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1VnWkshiSEd1gKhzMRhYn2BRY8FmGdMNry	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1VoGkKMnPx2An4b8z6vHgaQdTvUrbUS7S5	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1Vqb6wmkwhYMMz1QXqw8PSKv7hkn6drqNT	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
